user_10071@contest.yandex.ru,880111119635
user_12725@contest.yandex.ru,8801111114400
user_7800@contest.yandex.ru,8801111113301
user_4094@contest.yandex.ru,8801111110220
user_3251@contest.yandex.ru,880111112570
user_8099@contest.yandex.ru,880111116180
user_10899@contest.yandex.ru,880111113860
user_6638@contest.yandex.ru,880111112150
user_5015@contest.yandex.ru,8801111110768
user_2805@contest.yandex.ru,880111118391
user_4982@contest.yandex.ru,880111115070
user_10920@contest.yandex.ru,880111118233
user_12784@contest.yandex.ru,880111116125
user_3540@contest.yandex.ru,8801111110512
user_6150@contest.yandex.ru,880111118226
user_13877@contest.yandex.ru,8801111113435
user_1665@contest.yandex.ru,880111116760
user_9519@contest.yandex.ru,880111110220
user_11435@contest.yandex.ru,880111113215
user_6170@contest.yandex.ru,880111116022
user_4217@contest.yandex.ru,880111116020
user_2787@contest.yandex.ru,8801111113740
user_2554@contest.yandex.ru,880111110820
user_2530@contest.yandex.ru,880111112720
user_13040@contest.yandex.ru,880111115682
user_14974@contest.yandex.ru,880111118965
user_3612@contest.yandex.ru,8801111113960
user_10425@contest.yandex.ru,880111119229
user_11858@contest.yandex.ru,880111115450
user_11912@contest.yandex.ru,880111116290
user_12555@contest.yandex.ru,8801111114106
user_6260@contest.yandex.ru,880111111412
user_14090@contest.yandex.ru,880111118553
user_10515@contest.yandex.ru,8801111114175
user_159@contest.yandex.ru,880111110210
user_11217@contest.yandex.ru,8801111114150
user_6487@contest.yandex.ru,880111110735
user_2175@contest.yandex.ru,8801111111280
user_6007@contest.yandex.ru,880111112365
user_6751@contest.yandex.ru,880111116205
user_1633@contest.yandex.ru,880111113370
user_9920@contest.yandex.ru,880111111969
user_1265@contest.yandex.ru,880111116601
user_5116@contest.yandex.ru,880111111045
user_3930@contest.yandex.ru,8801111111313
user_7170@contest.yandex.ru,880111118691
user_7250@contest.yandex.ru,880111118546
user_7344@contest.yandex.ru,8801111112610
user_1306@contest.yandex.ru,880111118730
user_13628@contest.yandex.ru,8801111112345
user_11941@contest.yandex.ru,8801111111515
user_3540@contest.yandex.ru,8801111112265
user_1739@contest.yandex.ru,8801111110305
user_2820@contest.yandex.ru,880111118760
user_4167@contest.yandex.ru,880111119585
user_7750@contest.yandex.ru,880111115708
user_12859@contest.yandex.ru,880111114350
user_9719@contest.yandex.ru,880111114135
user_2731@contest.yandex.ru,880111112485
user_2807@contest.yandex.ru,8801111111690
user_628@contest.yandex.ru,880111119160
user_7110@contest.yandex.ru,8801111114317
user_1381@contest.yandex.ru,880111110545
user_1580@contest.yandex.ru,8801111114665
user_6165@contest.yandex.ru,8801111111589
user_9519@contest.yandex.ru,880111110585
user_117@contest.yandex.ru,880111114325
user_6585@contest.yandex.ru,880111113863
user_3640@contest.yandex.ru,8801111110665
user_8080@contest.yandex.ru,8801111111600
user_11381@contest.yandex.ru,880111113565
user_12940@contest.yandex.ru,880111114105
user_4179@contest.yandex.ru,880111110945
user_13080@contest.yandex.ru,880111115310
user_10000@contest.yandex.ru,880111116909
user_13045@contest.yandex.ru,8801111111110
user_6585@contest.yandex.ru,880111110868
user_2971@contest.yandex.ru,880111118910
user_1729@contest.yandex.ru,880111116700
user_1503@contest.yandex.ru,8801111113075
user_4255@contest.yandex.ru,880111113665
user_12545@contest.yandex.ru,880111119739
user_5266@contest.yandex.ru,880111114130
user_12995@contest.yandex.ru,880111118981
user_4953@contest.yandex.ru,880111115770
user_13813@contest.yandex.ru,880111115140
user_1630@contest.yandex.ru,880111118215
user_9380@contest.yandex.ru,880111116952
user_7134@contest.yandex.ru,880111119195
user_6080@contest.yandex.ru,880111117759
user_12341@contest.yandex.ru,880111114125
user_10020@contest.yandex.ru,8801111112077
user_5739@contest.yandex.ru,8801111112580
user_14407@contest.yandex.ru,8801111114615
user_9455@contest.yandex.ru,880111114118
user_4463@contest.yandex.ru,8801111111140
user_2715@contest.yandex.ru,880111116115
user_4790@contest.yandex.ru,8801111113929
user_5060@contest.yandex.ru,880111111343
user_9180@contest.yandex.ru,880111115346
user_9700@contest.yandex.ru,880111111650
user_4170@contest.yandex.ru,880111118565
user_5550@contest.yandex.ru,880111113133
user_10725@contest.yandex.ru,880111119378
user_10342@contest.yandex.ru,880111114785
user_14052@contest.yandex.ru,8801111113560
user_10595@contest.yandex.ru,880111111423
user_12143@contest.yandex.ru,880111119305
user_6180@contest.yandex.ru,8801111110550
user_13510@contest.yandex.ru,8801111110143
user_4345@contest.yandex.ru,880111111047
user_13670@contest.yandex.ru,8801111111696
user_2480@contest.yandex.ru,8801111110700
user_5480@contest.yandex.ru,880111119450
user_2940@contest.yandex.ru,880111116622
user_504@contest.yandex.ru,880111116470
user_13161@contest.yandex.ru,880111113090
user_8426@contest.yandex.ru,880111116380
user_565@contest.yandex.ru,880111111840
user_7475@contest.yandex.ru,880111114889
user_11615@contest.yandex.ru,880111110887
user_2390@contest.yandex.ru,880111117882
user_11675@contest.yandex.ru,880111112465
user_3355@contest.yandex.ru,880111117512
user_3600@contest.yandex.ru,880111111934
user_5090@contest.yandex.ru,880111112730
user_12270@contest.yandex.ru,880111118847
user_5035@contest.yandex.ru,8801111112292
user_5360@contest.yandex.ru,880111111068
user_13737@contest.yandex.ru,880111119010
user_10065@contest.yandex.ru,880111118033
user_2635@contest.yandex.ru,8801111110805
user_14845@contest.yandex.ru,8801111113318
user_12002@contest.yandex.ru,880111114355
user_12933@contest.yandex.ru,8801111110380
user_3401@contest.yandex.ru,8801111113965
user_9728@contest.yandex.ru,880111110555
user_12730@contest.yandex.ru,880111118060
user_9634@contest.yandex.ru,880111115745
user_8025@contest.yandex.ru,880111116597
user_12115@contest.yandex.ru,880111119822
user_4470@contest.yandex.ru,8801111114058
user_3970@contest.yandex.ru,8801111114516
user_681@contest.yandex.ru,8801111111315
user_3127@contest.yandex.ru,880111113265
user_11030@contest.yandex.ru,880111117704
user_1728@contest.yandex.ru,8801111114955
user_2465@contest.yandex.ru,8801111110073
user_8116@contest.yandex.ru,880111113570
user_3662@contest.yandex.ru,8801111110210
user_12457@contest.yandex.ru,880111117465
user_13288@contest.yandex.ru,880111114330
user_1658@contest.yandex.ru,8801111114090
user_12565@contest.yandex.ru,880111116669
user_11512@contest.yandex.ru,8801111114665
user_13410@contest.yandex.ru,8801111110050
user_1460@contest.yandex.ru,880111111655
user_590@contest.yandex.ru,880111115979
user_14844@contest.yandex.ru,880111119310
user_4669@contest.yandex.ru,880111112930
user_2890@contest.yandex.ru,8801111113814
user_5159@contest.yandex.ru,880111116215
user_5613@contest.yandex.ru,880111116520
user_5815@contest.yandex.ru,880111117102
user_8505@contest.yandex.ru,8801111114999
user_3850@contest.yandex.ru,880111112316
user_5690@contest.yandex.ru,880111112916
user_11058@contest.yandex.ru,8801111112960
user_3885@contest.yandex.ru,8801111114141
user_4794@contest.yandex.ru,880111112130
user_2720@contest.yandex.ru,880111114812
user_14635@contest.yandex.ru,8801111114733
user_660@contest.yandex.ru,8801111112780
user_8470@contest.yandex.ru,8801111112927
user_5363@contest.yandex.ru,880111115865
user_4405@contest.yandex.ru,880111115826
user_14670@contest.yandex.ru,880111112498
user_10445@contest.yandex.ru,880111110006
user_14425@contest.yandex.ru,8801111113925
user_619@contest.yandex.ru,880111111665
user_4890@contest.yandex.ru,880111118805
user_7650@contest.yandex.ru,8801111114505
user_1645@contest.yandex.ru,880111115242
user_10985@contest.yandex.ru,8801111111483
user_2242@contest.yandex.ru,8801111114805
user_1543@contest.yandex.ru,880111118800
user_2557@contest.yandex.ru,880111117855
user_14465@contest.yandex.ru,8801111111510
user_12215@contest.yandex.ru,880111115462
user_2265@contest.yandex.ru,8801111112660
user_4863@contest.yandex.ru,880111116425
user_4849@contest.yandex.ru,8801111112385
user_5501@contest.yandex.ru,8801111110900
user_8741@contest.yandex.ru,880111115935
user_12815@contest.yandex.ru,880111114978
user_3510@contest.yandex.ru,880111114150
user_14635@contest.yandex.ru,8801111111787
user_12740@contest.yandex.ru,880111115806
user_1380@contest.yandex.ru,880111118147
user_8430@contest.yandex.ru,8801111110307
user_6990@contest.yandex.ru,880111119139
user_14775@contest.yandex.ru,880111115024
user_13533@contest.yandex.ru,880111119625
user_3180@contest.yandex.ru,8801111110737
user_12825@contest.yandex.ru,880111111305
user_10003@contest.yandex.ru,880111114355
user_7305@contest.yandex.ru,880111110952
user_1783@contest.yandex.ru,8801111111545
user_13041@contest.yandex.ru,880111113545
user_1255@contest.yandex.ru,8801111112768
user_9630@contest.yandex.ru,880111114118
user_8015@contest.yandex.ru,8801111110245
user_9481@contest.yandex.ru,880111116135
user_5910@contest.yandex.ru,880111110903
user_6371@contest.yandex.ru,880111116840
user_8690@contest.yandex.ru,880111113114
user_12460@contest.yandex.ru,880111116410
user_14340@contest.yandex.ru,880111110269
user_2091@contest.yandex.ru,8801111114335
user_9328@contest.yandex.ru,8801111111670
user_2011@contest.yandex.ru,880111112645
user_13235@contest.yandex.ru,880111117399
user_8338@contest.yandex.ru,880111114775
user_7060@contest.yandex.ru,880111112666
user_8602@contest.yandex.ru,880111118600
user_2225@contest.yandex.ru,880111117735
user_9820@contest.yandex.ru,8801111112600
user_14024@contest.yandex.ru,880111119680
user_2450@contest.yandex.ru,880111118825
user_9043@contest.yandex.ru,880111114915
user_2330@contest.yandex.ru,8801111112030
user_11159@contest.yandex.ru,880111119065
user_3401@contest.yandex.ru,8801111114195
user_6911@contest.yandex.ru,8801111114465
user_4560@contest.yandex.ru,880111113150
user_14440@contest.yandex.ru,880111114058
user_11600@contest.yandex.ru,8801111114945
user_1529@contest.yandex.ru,8801111114990
user_1100@contest.yandex.ru,880111112885
user_5705@contest.yandex.ru,8801111114678
user_4135@contest.yandex.ru,880111115715
user_8619@contest.yandex.ru,8801111113730
user_6225@contest.yandex.ru,8801111113992
user_1258@contest.yandex.ru,880111119700
user_13680@contest.yandex.ru,8801111111815
user_5398@contest.yandex.ru,8801111114590
user_13195@contest.yandex.ru,8801111113980
user_2980@contest.yandex.ru,880111117643
user_6990@contest.yandex.ru,880111110769
user_3119@contest.yandex.ru,8801111112520
user_4745@contest.yandex.ru,8801111112029
user_75@contest.yandex.ru,880111118835
user_4568@contest.yandex.ru,8801111110255
user_12955@contest.yandex.ru,880111116640
user_9605@contest.yandex.ru,880111110181
user_5235@contest.yandex.ru,880111113416
user_9255@contest.yandex.ru,880111112348
user_4300@contest.yandex.ru,8801111112335
user_10746@contest.yandex.ru,880111110850
user_10155@contest.yandex.ru,880111112735
user_2715@contest.yandex.ru,8801111114121
user_3731@contest.yandex.ru,880111117540
user_14319@contest.yandex.ru,8801111114570
user_165@contest.yandex.ru,880111117640
user_11898@contest.yandex.ru,880111119415
user_2473@contest.yandex.ru,880111110005
user_2655@contest.yandex.ru,8801111112850
user_10435@contest.yandex.ru,880111110650
user_10380@contest.yandex.ru,8801111110151
user_5317@contest.yandex.ru,880111117220
user_382@contest.yandex.ru,8801111112870
user_2005@contest.yandex.ru,880111113514
user_7870@contest.yandex.ru,880111119895
user_11490@contest.yandex.ru,880111115577
user_14303@contest.yandex.ru,880111110755
user_12990@contest.yandex.ru,880111110917
user_1913@contest.yandex.ru,8801111114220
user_11420@contest.yandex.ru,880111119515
user_2145@contest.yandex.ru,8801111112018
user_1025@contest.yandex.ru,880111119105
user_13655@contest.yandex.ru,8801111114685
user_3900@contest.yandex.ru,880111119280
user_14883@contest.yandex.ru,8801111112530
user_1293@contest.yandex.ru,880111111660
user_8289@contest.yandex.ru,8801111111050
user_1858@contest.yandex.ru,880111113675
user_7760@contest.yandex.ru,880111110574
user_7628@contest.yandex.ru,880111111900
user_13415@contest.yandex.ru,8801111111248
user_14925@contest.yandex.ru,8801111113050
user_7814@contest.yandex.ru,880111117780
user_7245@contest.yandex.ru,8801111112050
user_7575@contest.yandex.ru,880111113865
user_2160@contest.yandex.ru,880111116422
user_11235@contest.yandex.ru,880111112271
user_11810@contest.yandex.ru,880111111370
user_3515@contest.yandex.ru,880111112716
user_1205@contest.yandex.ru,880111115898
user_1455@contest.yandex.ru,8801111112710
user_7346@contest.yandex.ru,8801111114550
user_1580@contest.yandex.ru,880111111746
user_91@contest.yandex.ru,880111118915
user_5130@contest.yandex.ru,8801111114306
user_4135@contest.yandex.ru,880111113619
user_5891@contest.yandex.ru,880111116265
user_10305@contest.yandex.ru,880111110628
user_3425@contest.yandex.ru,880111110344
user_6494@contest.yandex.ru,880111111135
user_11720@contest.yandex.ru,8801111113610
user_8590@contest.yandex.ru,880111115237
user_3544@contest.yandex.ru,880111115330
user_4714@contest.yandex.ru,8801111110375
user_1636@contest.yandex.ru,880111119430
user_9260@contest.yandex.ru,880111116923
user_1745@contest.yandex.ru,8801111110801
user_13779@contest.yandex.ru,8801111110150
user_14035@contest.yandex.ru,880111110105
user_3810@contest.yandex.ru,880111118709
user_12265@contest.yandex.ru,8801111111048
user_1739@contest.yandex.ru,880111114050
user_13683@contest.yandex.ru,880111113220
user_434@contest.yandex.ru,880111113430
user_5560@contest.yandex.ru,8801111112015
user_13672@contest.yandex.ru,880111115220
user_2625@contest.yandex.ru,8801111113683
user_5270@contest.yandex.ru,880111119982
user_10172@contest.yandex.ru,880111115525
user_7600@contest.yandex.ru,8801111112323
user_7116@contest.yandex.ru,8801111112520
user_6780@contest.yandex.ru,880111113558
user_5145@contest.yandex.ru,8801111114778
user_14119@contest.yandex.ru,880111111790
user_3370@contest.yandex.ru,880111117092
user_4113@contest.yandex.ru,880111119065
user_10777@contest.yandex.ru,880111119320
user_12175@contest.yandex.ru,8801111114625
user_6635@contest.yandex.ru,880111114158
user_6618@contest.yandex.ru,8801111112645
user_1127@contest.yandex.ru,8801111113575
user_8770@contest.yandex.ru,880111111109
user_13550@contest.yandex.ru,880111117682
user_9230@contest.yandex.ru,880111110400
user_2643@contest.yandex.ru,880111116220
user_11097@contest.yandex.ru,880111110555
user_10500@contest.yandex.ru,880111110643
user_1475@contest.yandex.ru,880111115279
user_2345@contest.yandex.ru,8801111111062
user_10205@contest.yandex.ru,8801111112920
user_5284@contest.yandex.ru,8801111110935
user_12258@contest.yandex.ru,880111114155
user_3613@contest.yandex.ru,8801111114500
user_14753@contest.yandex.ru,880111116525
user_3390@contest.yandex.ru,880111118108
user_10513@contest.yandex.ru,880111116505
user_5102@contest.yandex.ru,8801111111190
user_5510@contest.yandex.ru,880111113155
user_14927@contest.yandex.ru,8801111113490
user_7780@contest.yandex.ru,880111116099
user_2275@contest.yandex.ru,8801111113642
user_12265@contest.yandex.ru,880111116105
user_2200@contest.yandex.ru,8801111110848
user_7458@contest.yandex.ru,880111113935
user_14925@contest.yandex.ru,8801111113633
user_395@contest.yandex.ru,880111115223
user_9805@contest.yandex.ru,8801111110651
user_5365@contest.yandex.ru,8801111113488
user_10800@contest.yandex.ru,880111119112
user_4686@contest.yandex.ru,8801111113000
user_6490@contest.yandex.ru,880111117111
user_11900@contest.yandex.ru,8801111113014
user_5800@contest.yandex.ru,880111119663
user_4255@contest.yandex.ru,880111110196
user_8460@contest.yandex.ru,880111110108
user_8729@contest.yandex.ru,880111114945
user_11115@contest.yandex.ru,880111115471
user_11463@contest.yandex.ru,8801111114130
user_13968@contest.yandex.ru,880111115065
user_8435@contest.yandex.ru,880111117038
user_4481@contest.yandex.ru,880111113305
user_3410@contest.yandex.ru,8801111110092
user_4480@contest.yandex.ru,8801111110992
user_6530@contest.yandex.ru,880111112270
user_6554@contest.yandex.ru,8801111110000
user_11372@contest.yandex.ru,880111114370
user_6596@contest.yandex.ru,880111112190
user_11495@contest.yandex.ru,880111118540
user_11288@contest.yandex.ru,880111119720
user_2006@contest.yandex.ru,8801111111315
user_4818@contest.yandex.ru,880111119895
user_6765@contest.yandex.ru,880111119355
user_13850@contest.yandex.ru,8801111113195
user_4225@contest.yandex.ru,880111115157
user_1956@contest.yandex.ru,880111111010
user_10068@contest.yandex.ru,8801111111015
user_900@contest.yandex.ru,8801111111017
user_11397@contest.yandex.ru,880111117345
user_11585@contest.yandex.ru,880111119555
user_964@contest.yandex.ru,8801111111585
user_10121@contest.yandex.ru,880111111975
user_6753@contest.yandex.ru,8801111112150
user_9565@contest.yandex.ru,880111118247
user_12145@contest.yandex.ru,8801111110112
user_2480@contest.yandex.ru,8801111112074
user_12378@contest.yandex.ru,880111118925
user_7280@contest.yandex.ru,880111112816
user_9463@contest.yandex.ru,8801111114540
user_8550@contest.yandex.ru,880111115155
user_5258@contest.yandex.ru,880111115205
user_13614@contest.yandex.ru,8801111114820
user_2735@contest.yandex.ru,8801111113086
user_2690@contest.yandex.ru,8801111111160
user_988@contest.yandex.ru,880111118565
user_4023@contest.yandex.ru,8801111114170
user_9550@contest.yandex.ru,880111114886
user_10965@contest.yandex.ru,880111115829
user_10489@contest.yandex.ru,8801111113585
user_9356@contest.yandex.ru,8801111112200
user_6055@contest.yandex.ru,8801111110170
user_800@contest.yandex.ru,880111113850
user_12670@contest.yandex.ru,880111118980
user_13981@contest.yandex.ru,8801111113655
user_13351@contest.yandex.ru,880111111695
user_3545@contest.yandex.ru,880111117649
user_6400@contest.yandex.ru,880111110735
user_7287@contest.yandex.ru,8801111111960
user_831@contest.yandex.ru,880111112950
user_12984@contest.yandex.ru,880111112945
user_8470@contest.yandex.ru,8801111114435
user_2714@contest.yandex.ru,880111119390
user_8753@contest.yandex.ru,8801111113840
user_4835@contest.yandex.ru,880111118008
user_10120@contest.yandex.ru,880111116628
user_8171@contest.yandex.ru,880111119285
user_12290@contest.yandex.ru,880111110658
user_3329@contest.yandex.ru,880111111590
user_2825@contest.yandex.ru,880111112020
user_8792@contest.yandex.ru,880111111830
user_2208@contest.yandex.ru,8801111110030
user_2032@contest.yandex.ru,880111118785
user_14738@contest.yandex.ru,880111117440
user_2812@contest.yandex.ru,8801111114870
user_5442@contest.yandex.ru,880111111325
user_9075@contest.yandex.ru,880111118981
user_8735@contest.yandex.ru,8801111112488
user_12955@contest.yandex.ru,880111116267
user_2304@contest.yandex.ru,880111117565
user_2205@contest.yandex.ru,880111110712
user_10451@contest.yandex.ru,8801111113800
user_4175@contest.yandex.ru,8801111112010
user_7005@contest.yandex.ru,8801111110282
user_12991@contest.yandex.ru,880111113635
user_11110@contest.yandex.ru,880111115699
user_11066@contest.yandex.ru,880111112520
user_12111@contest.yandex.ru,880111110780
user_13030@contest.yandex.ru,880111119021
user_11840@contest.yandex.ru,8801111112384
user_1823@contest.yandex.ru,880111117715
user_5670@contest.yandex.ru,8801111112382
user_1335@contest.yandex.ru,880111114371
user_200@contest.yandex.ru,880111113210
user_5970@contest.yandex.ru,8801111113450
user_3945@contest.yandex.ru,8801111114185
user_11460@contest.yandex.ru,880111110103
user_2040@contest.yandex.ru,880111113605
user_12690@contest.yandex.ru,880111116030
user_2170@contest.yandex.ru,880111119357
user_12590@contest.yandex.ru,880111111741
user_7205@contest.yandex.ru,880111117081
user_5558@contest.yandex.ru,8801111112900
user_14250@contest.yandex.ru,8801111114079
user_4931@contest.yandex.ru,8801111110500
user_4757@contest.yandex.ru,880111114865
user_2310@contest.yandex.ru,880111116098
user_3230@contest.yandex.ru,8801111112950
user_8193@contest.yandex.ru,8801111111695
user_6065@contest.yandex.ru,880111114905
user_7939@contest.yandex.ru,880111117460
user_9794@contest.yandex.ru,880111112205
user_2701@contest.yandex.ru,880111118335
user_9985@contest.yandex.ru,880111115643
user_11920@contest.yandex.ru,8801111110707
user_7702@contest.yandex.ru,8801111112860
user_6662@contest.yandex.ru,880111110455
user_8805@contest.yandex.ru,8801111114571
user_455@contest.yandex.ru,8801111111332
user_3921@contest.yandex.ru,880111110265
user_11819@contest.yandex.ru,8801111111680
user_14000@contest.yandex.ru,880111116104
user_6130@contest.yandex.ru,8801111114735
user_7527@contest.yandex.ru,8801111113250
user_6725@contest.yandex.ru,880111115467
user_2931@contest.yandex.ru,880111118625
user_10515@contest.yandex.ru,880111111310
user_11425@contest.yandex.ru,8801111113865
user_2320@contest.yandex.ru,880111111401
user_3735@contest.yandex.ru,8801111111591
user_14368@contest.yandex.ru,8801111110720
user_10075@contest.yandex.ru,8801111114190
user_6845@contest.yandex.ru,880111117855
user_12444@contest.yandex.ru,880111115565
user_7500@contest.yandex.ru,880111115475
user_1274@contest.yandex.ru,880111111550
user_11085@contest.yandex.ru,880111110138
user_8650@contest.yandex.ru,8801111114039
user_9509@contest.yandex.ru,8801111111730
user_7995@contest.yandex.ru,8801111112995
user_4636@contest.yandex.ru,8801111114935
user_9440@contest.yandex.ru,8801111112333
user_61@contest.yandex.ru,880111115465
user_1686@contest.yandex.ru,880111111860
user_11838@contest.yandex.ru,880111111925
user_9331@contest.yandex.ru,880111112655
user_11270@contest.yandex.ru,880111114864
user_935@contest.yandex.ru,880111112212
user_9624@contest.yandex.ru,880111119300
user_945@contest.yandex.ru,8801111112567
user_9665@contest.yandex.ru,880111118090
user_5980@contest.yandex.ru,8801111110450
user_3310@contest.yandex.ru,880111115591
user_10985@contest.yandex.ru,8801111113505
user_1555@contest.yandex.ru,880111118900
user_4321@contest.yandex.ru,880111111535
user_9745@contest.yandex.ru,8801111113110
user_2315@contest.yandex.ru,8801111113603
user_13165@contest.yandex.ru,880111110330
user_5246@contest.yandex.ru,8801111112750
user_1845@contest.yandex.ru,880111114892
user_6566@contest.yandex.ru,880111113165
user_5087@contest.yandex.ru,880111111655
user_4250@contest.yandex.ru,880111112493
user_5439@contest.yandex.ru,880111113340
user_10915@contest.yandex.ru,8801111112926
user_9318@contest.yandex.ru,880111113720
user_8781@contest.yandex.ru,8801111114305
user_7560@contest.yandex.ru,880111110947
user_11025@contest.yandex.ru,8801111113703
user_6859@contest.yandex.ru,880111112825
user_10910@contest.yandex.ru,880111111753
user_8365@contest.yandex.ru,8801111114866
user_12472@contest.yandex.ru,8801111112320
user_6795@contest.yandex.ru,880111116270
user_5960@contest.yandex.ru,8801111111771
user_10125@contest.yandex.ru,880111110650
user_8686@contest.yandex.ru,880111110475
user_2800@contest.yandex.ru,880111114530
user_1400@contest.yandex.ru,880111111387
user_10248@contest.yandex.ru,8801111114595
user_13547@contest.yandex.ru,880111114670
user_2574@contest.yandex.ru,880111116225
user_14224@contest.yandex.ru,880111117455
user_2620@contest.yandex.ru,880111114932
user_1565@contest.yandex.ru,880111114185
user_13285@contest.yandex.ru,880111118171
user_4445@contest.yandex.ru,8801111110591
user_13801@contest.yandex.ru,880111111130
user_10840@contest.yandex.ru,880111116855
user_2003@contest.yandex.ru,880111116210
user_11319@contest.yandex.ru,880111114800
user_7130@contest.yandex.ru,8801111112703
user_2078@contest.yandex.ru,8801111111795
user_14445@contest.yandex.ru,880111116150
user_3819@contest.yandex.ru,880111110470
user_10953@contest.yandex.ru,880111118880
user_13865@contest.yandex.ru,880111111512
user_1745@contest.yandex.ru,880111119695
user_2647@contest.yandex.ru,880111115175
user_8350@contest.yandex.ru,8801111110063
user_6770@contest.yandex.ru,880111113300
user_11910@contest.yandex.ru,8801111110657
user_4498@contest.yandex.ru,8801111114635
user_1695@contest.yandex.ru,880111112991
user_10609@contest.yandex.ru,8801111112675
user_5330@contest.yandex.ru,880111112555
user_9510@contest.yandex.ru,880111113610
user_2413@contest.yandex.ru,8801111110585
user_435@contest.yandex.ru,880111117232
user_12344@contest.yandex.ru,880111110710
user_7070@contest.yandex.ru,880111117538
user_560@contest.yandex.ru,880111115092
user_5540@contest.yandex.ru,8801111111464
user_12780@contest.yandex.ru,880111115382
user_3010@contest.yandex.ru,880111114580
user_13074@contest.yandex.ru,880111111820
user_13835@contest.yandex.ru,880111113882
user_12090@contest.yandex.ru,880111117372
user_3566@contest.yandex.ru,880111110720
user_14105@contest.yandex.ru,8801111113673
user_6083@contest.yandex.ru,880111118400
user_13626@contest.yandex.ru,880111112590
user_1600@contest.yandex.ru,880111112072
user_7830@contest.yandex.ru,880111119457
user_13595@contest.yandex.ru,880111115820
user_10299@contest.yandex.ru,880111110870
user_1555@contest.yandex.ru,880111113645
user_10955@contest.yandex.ru,8801111111000
user_5720@contest.yandex.ru,880111117550
